urlkey,dayrow,timestamp,date,month,original,mimetype,statuscode,digest,length,key,fulllink,linkfull,Response,VariableCount,TheColumns
"info,worldometers)/coronavirus",1.0,20200208145142,20200208,202002,https://www.worldometers.info/coronavirus/,text/html,200,CRDZNBCIQ2RIZQ2FNU5PRBAUDKVP7PL6,16839,20200208145142,https://web.archive.org/web/20200208145142/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200208145142/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Feb 7,8  Cases', 'Total Deaths', 'Feb 7,8  Deaths', 'Total Recovered', 'Total Severe', 'Region']"
"info,worldometers)/coronavirus",1.0,20200210100748,20200210,202002,https://www.worldometers.info/coronavirus/,text/html,200,55UZNVVDDPDJO2O7QRFQRG5VY7OEAUHA,18029,20200210100748,https://web.archive.org/web/20200210100748/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200210100748/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Feb 9  Cases', 'Total Deaths', 'Feb 9  Deaths', 'Total Recovered', 'Total Severe', 'Region']"
"info,worldometers)/coronavirus",1.0,20200211184921,20200211,202002,https://www.worldometers.info/coronavirus/,text/html,200,6VYMOXGJTOEQGG47GB236OMBVAPAN55J,21428,20200211184921,https://web.archive.org/web/20200211184921/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200211184921/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Feb 10,11  Cases', 'Total Deaths', 'Feb 10,11  Deaths', 'Total Recovered', 'Total Severe', 'Region']"
"info,worldometers)/coronavirus",1.0,20200212060134,20200212,202002,https://www.worldometers.info/coronavirus/,text/html,200,7Z5LVLTHSZ3VRZTBUZBJUDTASFH4SO5V,18904,20200212060134,https://web.archive.org/web/20200212060134/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200212060134/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Feb 11  Cases', 'Total Deaths', 'Feb 11  Deaths', 'Total Recovered', 'Total Severe', 'Region']"
"info,worldometers)/coronavirus",1.0,20200213174719,20200213,202002,https://www.worldometers.info/coronavirus/,text/html,200,BONQDZFQ2JDFDMWY5A63TNG6NVR4MX6S,19441,20200213174719,https://web.archive.org/web/20200213174719/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200213174719/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Change (cases)', 'Total Deaths', 'Change (deaths)', 'Total Recovered', 'Total Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200214092439,20200214,202002,https://www.worldometers.info/coronavirus/,text/html,200,HQCSTXLEXVYRLTVLNXYPTO4ESJ43QJDO,20573,20200214092439,https://web.archive.org/web/20200214092439/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200214092439/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Change (cases)', 'Total Deaths', 'Change (deaths)', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200215014753,20200215,202002,https://www.worldometers.info/coronavirus/,text/html,200,ALFAXHC36KFMS6UIZBHUTXX36UGZ7FRM,24776,20200215014753,https://web.archive.org/web/20200215014753/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200215014753/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'Change (cases)', 'Total Deaths', 'Change (deaths)', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200216030215,20200216,202002,https://www.worldometers.info/coronavirus/,text/html,200,5XU2NKTN647OQPVFQFZ64W3HYOODTCWM,22424,20200216030215,https://web.archive.org/web/20200216030215/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200216030215/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200217100150,20200217,202002,https://www.worldometers.info/coronavirus/,text/html,200,RDHO3VHFFW44AMPCWMCKLAJYPZQ4EGGN,23211,20200217100150,https://web.archive.org/web/20200217100150/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200217100150/https://www.worldometers.info/coronavirus/,200,8,"['Country, Territory', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200218011307,20200218,202002,https://www.worldometers.info/coronavirus/,text/html,200,LMFBCZ2T6RLEDTAWR7BJKGWJ34MFOKIL,23904,20200218011307,https://web.archive.org/web/20200218011307/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200218011307/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200219105112,20200219,202002,https://www.worldometers.info/coronavirus/,text/html,200,XAAC2PN6PJZT7RQ7CJ6LLCFHZ3ZYUEXA,25160,20200219105112,https://web.archive.org/web/20200219105112/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200219105112/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200220023906,20200220,202002,https://www.worldometers.info/coronavirus/,text/html,200,AI5O2DFPEGMX5Z5ABKEEWNYEVBC4TBJC,26207,20200220023906,https://web.archive.org/web/20200220023906/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200220023906/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200221000038,20200221,202002,https://www.worldometers.info/coronavirus/,text/html,200,PBLNTREVY5CJP2M22OB4WDVBELCW4BBT,29168,20200221000038,https://web.archive.org/web/20200221000038/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200221000038/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200222001305,20200222,202002,https://www.worldometers.info/coronavirus/,text/html,200,7OXX3DEA7JXBCMEZHHZIOAOBZE3JCVHW,31720,20200222001305,https://web.archive.org/web/20200222001305/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200222001305/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200223003733,20200223,202002,https://www.worldometers.info/coronavirus/,text/html,200,5LZOHQ5OKWEH4D23NTOCHJIKQJSM62P2,33856,20200223003733,https://web.archive.org/web/20200223003733/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200223003733/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200224001310,20200224,202002,https://www.worldometers.info/coronavirus/,text/html,200,DCDOP3C4SWBXJM3CLXTVMJJR7FE6SS4K,37140,20200224001310,https://web.archive.org/web/20200224001310/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200224001310/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200225001906,20200225,202002,https://www.worldometers.info/coronavirus/,text/html,200,WIGPZSAHBVSJHMDS5ME7PYSVEE3HT4NJ,39530,20200225001906,https://web.archive.org/web/20200225001906/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200225001906/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200226003111,20200226,202002,https://www.worldometers.info/coronavirus/,text/html,200,LY7RQFNLP77DEQYMLNRQJIUABKOON6AO,40331,20200226003111,https://web.archive.org/web/20200226003111/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200226003111/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200227000139,20200227,202002,https://www.worldometers.info/coronavirus/,text/html,200,G5UX5PA5NVJFELVKMJVX5QN45YAJ52IT,45865,20200227000139,https://web.archive.org/web/20200227000139/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200227000139/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200228000052,20200228,202002,https://www.worldometers.info/coronavirus/,text/html,200,TLDZKEH2IU2EVAFWSCOBREYB76IMPUZS,50195,20200228000052,https://web.archive.org/web/20200228000052/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200228000052/https://www.worldometers.info/coronavirus/,200,8,"['Country, Other', 'Total Cases', 'New Cases', 'Total Deaths', 'NewDeaths', 'Total Recovered', 'Serious,  Critical', 'Region']"
"info,worldometers)/coronavirus",1.0,20200229002628,20200229,202002,https://www.worldometers.info/coronavirus/,text/html,200,PD4H77WE6DK6H25ZSLKEH27LJHK7QZRG,55533,20200229002628,https://web.archive.org/web/20200229002628/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200229002628/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200301001656,20200301,202003,https://www.worldometers.info/coronavirus/,text/html,200,WSUBFDQSPNP2AQW3XTRVF3JCFPYBY7ET,59838,20200301001656,https://web.archive.org/web/20200301001656/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200301001656/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200302000357,20200302,202003,https://www.worldometers.info/coronavirus/,text/html,200,MPDWABRBFQ3OFX3VZRBNQKE5FJISB2GP,64170,20200302000357,https://web.archive.org/web/20200302000357/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200302000357/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200303000625,20200303,202003,https://www.worldometers.info/coronavirus/,text/html,200,JXVJJ5AXC653HVHK2K54QZF4QSO7WRO3,70099,20200303000625,https://web.archive.org/web/20200303000625/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200303000625/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200304001941,20200304,202003,https://www.worldometers.info/coronavirus/,text/html,200,GI7GNQEMWV74UVCC2RE3Z2ODM6WFLEVW,75405,20200304001941,https://web.archive.org/web/20200304001941/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200304001941/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200305000656,20200305,202003,https://www.worldometers.info/coronavirus/,text/html,200,54AG5XQUXFMVL2C76D7XJ6JLAV4GSWBS,81453,20200305000656,https://web.archive.org/web/20200305000656/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200305000656/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200306001034,20200306,202003,https://www.worldometers.info/coronavirus/,text/html,200,OWTOXX77BWBFOD3ZYNS6QUANFFV6GVUV,88284,20200306001034,https://web.archive.org/web/20200306001034/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200306001034/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200307001626,20200307,202003,https://www.worldometers.info/coronavirus/,text/html,200,EH5QSVEK76E6DXQUNMHXOANY72YVQQ4R,95935,20200307001626,https://web.archive.org/web/20200307001626/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200307001626/https://www.worldometers.info/coronavirus/,200,8,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'ActiveCases', 'TotalRecovered', 'Serious,Critical']"
"info,worldometers)/coronavirus",1.0,20200308002441,20200308,202003,https://www.worldometers.info/coronavirus/,text/html,200,FOPCNHGPO457UXI4FO2K2MQFTA6LLV4M,106064,20200308002441,https://web.archive.org/web/20200308002441/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200308002441/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200309000438,20200309,202003,https://www.worldometers.info/coronavirus/,text/html,200,SYJQJBNVP77NEP4TV3437BURJQUYM7V6,133557,20200309000438,https://web.archive.org/web/20200309000438/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200309000438/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200310000045,20200310,202003,https://www.worldometers.info/coronavirus/,text/html,200,XET5YAOPV77EIH7WARWLGOHSOUS5L74P,80504,20200310000045,https://web.archive.org/web/20200310000045/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200310000045/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200311000055,20200311,202003,https://www.worldometers.info/coronavirus/,text/html,200,WNHFAU7THEVQHJOL52V223Z3BQJHOS64,105047,20200311000055,https://web.archive.org/web/20200311000055/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200311000055/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200312000233,20200312,202003,https://www.worldometers.info/coronavirus/,text/html,200,A2MU36EJVMMS2L47IRQLTCJLB6KW7UN4,114634,20200312000233,https://web.archive.org/web/20200312000233/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200312000233/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200313001451,20200313,202003,https://www.worldometers.info/coronavirus/,text/html,200,Y4IPMBTKWPHP3AWMNAJA76FKRJJVLLDB,123674,20200313001451,https://web.archive.org/web/20200313001451/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200313001451/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200314011147,20200314,202003,https://www.worldometers.info/coronavirus/,text/html,200,4YA5RH2NPTI332Y23UEW6TDJMTSILBN6,115598,20200314011147,https://web.archive.org/web/20200314011147/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200314011147/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200315000022,20200315,202003,https://www.worldometers.info/coronavirus/,text/html,200,BEHRR5XOFAQMJ675YCL46UN3UIXQ5DP4,125733,20200315000022,https://web.archive.org/web/20200315000022/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200315000022/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200316000221,20200316,202003,https://www.worldometers.info/coronavirus/,text/html,200,ETYF64ZJVIBZDPTNSD6KWBQ4RZPXOYOG,101318,20200316000221,https://web.archive.org/web/20200316000221/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200316000221/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200317001722,20200317,202003,https://www.worldometers.info/coronavirus/,text/html,200,SQUM6NN4YS7RE4ESTGOTETBIU2LGAHUR,86606,20200317001722,https://web.archive.org/web/20200317001722/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200317001722/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200318000111,20200318,202003,https://www.worldometers.info/coronavirus/,text/html,200,JQAWGEQWUXXWJANCTUU7AGCIBYFFENKH,98700,20200318000111,https://web.archive.org/web/20200318000111/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200318000111/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200319000308,20200319,202003,https://www.worldometers.info/coronavirus/,text/html,200,7AG6LNV7RPY2XL6OVK4PQ3LXY4QO7SEO,114287,20200319000308,https://web.archive.org/web/20200319000308/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200319000308/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200320000033,20200320,202003,https://www.worldometers.info/coronavirus/,text/html,200,25EAVYWEYGLN5HOK2QKIB557XXL2CT4T,120333,20200320000033,https://web.archive.org/web/20200320000033/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200320000033/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200321000006,20200321,202003,https://www.worldometers.info/coronavirus/,text/html,200,N3PMLAHC2JPUEICDNWWXJWU2UJQYE536,38045,20200321000006,https://web.archive.org/web/20200321000006/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200321000006/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200322000024,20200322,202003,https://www.worldometers.info/coronavirus/,text/html,200,DEXWPDB2AVHFCCEJ4O5E3T6V2MOHUPTH,128244,20200322000024,https://web.archive.org/web/20200322000024/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200322000024/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200323000005,20200323,202003,https://www.worldometers.info/coronavirus/,text/html,200,VBIABCMCWMHUFUWBAAMCYLABVHXGY63A,126269,20200323000005,https://web.archive.org/web/20200323000005/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200323000005/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200324000043,20200324,202003,https://www.worldometers.info/coronavirus/,text/html,200,LVUXYMXAWH4ONQQQRZSVCLHPS3TOENNS,128291,20200324000043,https://web.archive.org/web/20200324000043/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200324000043/https://www.worldometers.info/coronavirus/,200,9,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop']"
"info,worldometers)/coronavirus",1.0,20200325000056,20200325,202003,https://www.worldometers.info/coronavirus/,text/html,200,OXKD2FJSYHLQWSLF2UHNMTI4UMDOUXUF,114733,20200325000056,https://web.archive.org/web/20200325000056/https://www.worldometers.info/coronavirus/,https://web.archive.org/web/20200325000056/https://www.worldometers.info/coronavirus/,200,10,"['Country,Other', 'TotalCases', 'NewCases', 'TotalDeaths', 'NewDeaths', 'TotalRecovered', 'ActiveCases', 'Serious,Critical', 'Tot\xa0Cases/1M pop', 'Tot\xa0Deaths/1M pop']"
